Time,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9,Demand_MW_z10,Demand_MW_z11,Demand_MW_z12,Demand_MW_z13,Demand_MW_z14,Demand_MW_z15,Demand_MW_z16,Demand_MW_z17,Demand_MW_z18,Demand_MW_z19,Demand_MW_z20,Demand_MW_z21,Demand_MW_z22,Demand_MW_z23,Demand_MW_z24,Demand_MW_z25,Demand_MW_z26,Demand_MW_z27,Demand_MW_z28,Demand_MW_z29,Demand_MW_z30,Demand_MW_z31,Demand_MW_z32,Demand_MW_z33,Demand_MW_z34,Demand_MW_z35,Demand_MW_z36,Demand_MW_z37,Demand_MW_z38,Demand_MW_z39,Demand_MW_z40,Demand_MW_z41,Demand_MW_z42,Demand_MW_z43,Demand_MW_z44,Demand_MW_z45,Demand_MW_z46,Demand_MW_z47,Demand_MW_z48,Demand_MW_z49,Demand_MW_z50,Demand_MW_z51,Demand_MW_z52,Demand_MW_z53,Demand_MW_z54,Demand_MW_z55,Demand_MW_z56,Demand_MW_z57,Demand_MW_z58,Demand_MW_z59,Demand_MW_z60,Demand_MW_z61,Demand_MW_z62,Demand_MW_z63,Demand_MW_z64
5059,1851.26,1550.01,62.6,83.11,1496.55,287.7,213.23,9.0,100.18,24.04,387.58,3.11,12.51,61.89,9.76,49.11,4.35,74.1,0.78,12.29,0.59,9.75,8.39,121.0,125.35,80.21,545.52,696.53,12.02,802.31,40.0,1236.65,147.81,229.0,6220.79,959.43,28.14,7.06,34.57,14.96,25.0,588.11,91.23,137.29,164.13,18.23,117.14,53.25,2206.3,25.86,5.02,8.65,3.64,223.9,1.88,12.98,0.26,5.32,0.47,10.99,28.29,27.73,10.51,13.54
5060,1887.04,1579.97,63.81,84.72,1525.48,293.26,217.35,9.17,102.12,24.5,395.07,3.17,12.75,63.09,9.95,50.06,4.44,75.53,0.8,12.53,0.6,9.94,8.56,123.34,127.78,81.76,556.07,709.99,12.25,817.82,40.77,1260.56,150.66,233.42,6341.05,977.97,28.68,7.2,35.24,15.25,25.48,599.48,93.0,139.94,167.3,18.58,119.4,54.28,2248.95,26.36,5.12,8.82,3.71,228.23,1.92,13.23,0.26,5.42,0.48,11.2,28.84,28.27,10.72,13.8
5061,1913.58,1602.19,64.71,85.91,1546.93,297.39,220.41,9.3,103.56,24.85,400.63,3.22,12.93,63.98,10.09,50.77,4.5,76.59,0.81,12.7,0.61,10.08,8.68,125.08,129.57,82.91,563.89,719.97,12.42,829.32,41.34,1278.28,152.78,236.71,6430.21,991.72,29.09,7.3,35.74,15.46,25.84,607.91,94.3,141.91,169.65,18.84,121.08,55.04,2280.57,26.73,5.19,8.94,3.77,231.44,1.94,13.42,0.26,5.5,0.49,11.36,29.25,28.67,10.87,14.0
5062,1914.19,1602.7,64.73,85.94,1547.43,297.48,220.48,9.31,103.59,24.86,400.76,3.22,12.94,64.0,10.09,50.78,4.5,76.62,0.81,12.71,0.61,10.09,8.68,125.12,129.62,82.94,564.07,720.21,12.43,829.59,41.36,1278.69,152.83,236.78,6432.28,992.04,29.1,7.3,35.75,15.47,25.85,608.11,94.33,141.96,169.71,18.85,121.12,55.06,2281.3,26.74,5.19,8.95,3.77,231.52,1.95,13.42,0.26,5.5,0.49,11.36,29.25,28.68,10.87,14.0
5063,1885.15,1578.38,63.75,84.63,1523.95,292.97,217.14,9.17,102.02,24.48,394.68,3.17,12.74,63.03,9.94,50.01,4.43,75.45,0.79,12.52,0.6,9.93,8.55,123.22,127.65,81.68,555.51,709.28,12.24,817.0,40.73,1259.29,150.51,233.19,6334.68,976.99,28.66,7.19,35.21,15.23,25.46,598.88,92.9,139.8,167.13,18.56,119.28,54.22,2246.69,26.33,5.11,8.81,3.71,228.0,1.92,13.22,0.26,5.42,0.48,11.19,28.81,28.24,10.71,13.79
5064,1874.81,1569.73,63.4,84.17,1515.59,291.36,215.95,9.11,101.46,24.35,392.51,3.15,12.67,62.68,9.89,49.74,4.41,75.04,0.79,12.45,0.59,9.88,8.5,122.54,126.95,81.23,552.46,705.39,12.17,812.52,40.5,1252.38,149.69,231.91,6299.94,971.63,28.5,7.15,35.01,15.15,25.32,595.6,92.39,139.03,166.22,18.46,118.63,53.93,2234.37,26.19,5.08,8.76,3.69,226.75,1.91,13.14,0.26,5.39,0.48,11.13,28.65,28.09,10.65,13.71
5065,1755.08,1469.48,59.35,78.79,1418.8,272.75,202.15,8.53,94.98,22.79,367.44,2.95,11.86,58.68,9.26,46.56,4.13,70.25,0.74,11.65,0.56,9.25,7.96,114.72,118.84,76.04,517.18,660.34,11.4,760.63,37.92,1172.4,140.13,217.1,5897.61,909.58,26.68,6.7,32.78,14.18,23.7,557.56,86.49,130.16,155.6,17.28,111.05,50.48,2091.67,24.51,4.76,8.2,3.45,212.27,1.78,12.3,0.24,5.05,0.45,10.42,26.82,26.29,9.97,12.84
5066,1639.61,1372.8,55.44,73.61,1325.45,254.81,188.85,7.97,88.73,21.29,343.27,2.76,11.08,54.82,8.65,43.5,3.85,65.63,0.69,10.89,0.52,8.64,7.43,107.17,111.02,71.04,483.15,616.89,10.65,710.58,35.42,1095.27,130.91,202.82,5509.58,849.74,24.92,6.25,30.62,13.25,22.14,520.88,80.8,121.59,145.36,16.15,103.75,47.16,1954.05,22.9,4.45,7.66,3.23,198.31,1.67,11.5,0.23,4.71,0.42,9.73,25.06,24.56,9.31,11.99
5067,1530.39,1281.36,51.75,68.71,1237.17,237.84,176.27,7.44,82.82,19.87,320.4,2.57,10.34,51.17,8.07,40.6,3.6,61.26,0.65,10.16,0.48,8.06,6.94,100.03,103.63,66.31,450.97,575.8,9.94,663.25,33.06,1022.31,122.19,189.31,5142.59,793.14,23.26,5.84,28.58,12.37,20.67,486.18,75.42,113.49,135.68,15.07,96.84,44.02,1823.9,21.37,4.15,7.15,3.01,185.1,1.56,10.73,0.21,4.4,0.39,9.09,23.39,22.93,8.69,11.19
5068,1428.76,1196.26,48.31,64.14,1155.0,222.04,164.57,6.95,77.32,18.55,299.13,2.4,9.66,47.77,7.53,37.9,3.36,57.19,0.6,9.49,0.45,7.53,6.48,93.39,96.74,61.91,421.02,537.56,9.28,619.21,30.87,954.42,114.07,176.73,4801.06,740.46,21.72,5.45,26.68,11.55,19.29,453.89,70.41,105.96,126.67,14.07,90.4,41.1,1702.77,19.96,3.87,6.68,2.81,172.8,1.45,10.02,0.2,4.11,0.37,8.48,21.84,21.4,8.11,10.45
5069,1331.18,1114.56,45.01,59.76,1076.12,206.88,153.33,6.47,72.04,17.29,278.7,2.24,9.0,44.51,7.02,35.32,3.13,53.28,0.56,8.84,0.42,7.01,6.04,87.01,90.14,57.68,392.27,500.85,8.64,576.92,28.76,889.24,106.28,164.66,4473.18,689.89,20.24,5.08,24.86,10.76,17.98,422.89,65.6,98.72,118.02,13.11,84.23,38.29,1586.48,18.59,3.61,6.22,2.62,161.0,1.35,9.33,0.18,3.83,0.34,7.9,20.34,19.94,7.56,9.74
5070,1267.15,1060.95,42.85,56.89,1024.36,196.92,145.95,6.16,68.57,16.45,265.29,2.13,8.56,42.36,6.68,33.62,2.98,50.72,0.53,8.41,0.4,6.68,5.74,82.83,85.8,54.9,373.4,476.76,8.23,549.17,27.38,846.46,101.17,156.74,4258.0,656.71,19.26,4.83,23.67,10.24,17.11,402.55,62.45,93.97,112.34,12.48,80.18,36.45,1510.16,17.7,3.44,5.92,2.49,153.26,1.29,8.88,0.17,3.64,0.32,7.52,19.37,18.98,7.2,9.27
5071,1225.3,1025.91,41.43,55.01,990.53,190.42,141.13,5.96,66.31,15.91,256.53,2.06,8.28,40.97,6.46,32.51,2.88,49.04,0.52,8.13,0.39,6.46,5.56,80.09,82.97,53.09,361.07,461.01,7.96,531.03,26.47,818.51,97.83,151.57,4117.38,635.02,18.63,4.67,22.88,9.9,16.55,389.26,60.38,90.87,108.63,12.07,77.53,35.24,1460.29,17.11,3.32,5.73,2.41,148.2,1.25,8.59,0.17,3.52,0.31,7.27,18.73,18.36,6.96,8.96
5072,1204.77,1008.72,40.74,54.09,973.93,187.23,138.77,5.86,65.2,15.64,252.23,2.03,8.14,40.28,6.35,31.96,2.83,48.22,0.51,8.0,0.38,6.35,5.46,78.75,81.58,52.2,355.02,453.29,7.82,522.13,26.03,804.8,96.19,149.03,4048.41,624.38,18.31,4.6,22.5,9.74,16.27,382.74,59.37,89.35,106.81,11.86,76.23,34.65,1435.83,16.83,3.27,5.63,2.37,145.71,1.22,8.45,0.17,3.46,0.31,7.15,18.41,18.05,6.84,8.81
5073,1197.01,1002.22,40.48,53.74,967.66,186.03,137.87,5.82,64.78,15.54,250.61,2.01,8.09,40.02,6.31,31.76,2.81,47.91,0.5,7.95,0.38,6.31,5.43,78.24,81.05,51.86,352.73,450.37,7.77,518.77,25.86,799.61,95.57,148.07,4022.32,620.36,18.2,4.57,22.36,9.67,16.16,380.27,58.99,88.77,106.12,11.79,75.74,34.43,1426.58,16.72,3.25,5.59,2.36,144.77,1.22,8.39,0.17,3.44,0.31,7.11,18.29,17.93,6.8,8.76
5074,1222.83,1023.84,41.35,54.9,988.53,190.04,140.85,5.95,66.18,15.88,256.01,2.06,8.27,40.88,6.45,32.44,2.87,48.94,0.52,8.12,0.39,6.44,5.54,79.93,82.8,52.98,360.34,460.08,7.94,529.96,26.42,816.86,97.63,151.26,4109.08,633.74,18.59,4.66,22.84,9.88,16.51,388.47,60.26,90.68,108.41,12.04,77.37,35.17,1457.35,17.08,3.32,5.71,2.41,147.9,1.24,8.57,0.17,3.52,0.31,7.26,18.69,18.32,6.95,8.94
5075,1349.4,1129.81,45.63,60.58,1090.85,209.71,155.43,6.56,73.03,17.52,282.51,2.27,9.12,45.11,7.12,35.8,3.17,54.01,0.57,8.96,0.43,7.11,6.12,88.2,91.37,58.47,397.64,507.7,8.76,584.81,29.15,901.41,107.74,166.92,4534.39,699.33,20.51,5.15,25.2,10.9,18.22,428.68,66.5,100.07,119.63,13.29,85.38,38.81,1608.19,18.85,3.66,6.31,2.66,163.21,1.37,9.46,0.19,3.88,0.35,8.01,20.62,20.21,7.66,9.87
5076,1437.36,1203.46,48.6,64.53,1161.96,223.38,165.56,6.99,77.79,18.66,300.93,2.42,9.72,48.05,7.58,38.13,3.38,57.53,0.61,9.54,0.46,7.57,6.52,93.95,97.33,62.28,423.56,540.8,9.33,622.93,31.05,960.17,114.76,177.8,4829.98,744.92,21.85,5.48,26.84,11.61,19.41,456.63,70.83,106.59,127.43,14.15,90.95,41.34,1713.02,20.08,3.9,6.72,2.83,173.84,1.46,10.08,0.2,4.13,0.37,8.53,21.97,21.53,8.16,10.51
5077,1528.58,1279.84,51.69,68.62,1235.7,237.55,176.07,7.43,82.72,19.85,320.02,2.57,10.33,51.1,8.06,40.55,3.59,61.18,0.64,10.15,0.48,8.05,6.93,99.91,103.5,66.23,450.44,575.12,9.92,662.47,33.02,1021.1,122.04,189.08,5136.5,792.2,23.24,5.83,28.55,12.35,20.64,485.61,75.33,113.36,135.52,15.05,96.72,43.97,1821.74,21.35,4.14,7.14,3.01,184.88,1.55,10.72,0.21,4.39,0.39,9.07,23.36,22.9,8.68,11.18
5078,1604.95,1343.79,54.27,72.05,1297.44,249.42,184.86,7.8,86.86,20.84,336.01,2.7,10.85,53.66,8.46,42.58,3.77,64.24,0.68,10.66,0.51,8.46,7.28,104.91,108.68,69.54,472.94,603.86,10.42,695.57,34.67,1072.12,128.14,198.53,5393.14,831.78,24.4,6.12,29.97,12.97,21.67,509.87,79.09,119.02,142.29,15.8,101.55,46.17,1912.76,22.42,4.35,7.5,3.16,194.11,1.63,11.25,0.22,4.61,0.41,9.53,24.53,24.04,9.12,11.74
5079,1633.06,1367.32,55.22,73.32,1320.16,253.79,188.1,7.94,88.38,21.21,341.9,2.75,11.04,54.6,8.61,43.32,3.84,65.36,0.69,10.84,0.52,8.6,7.4,106.74,110.58,70.76,481.23,614.43,10.6,707.75,35.28,1090.89,130.38,202.01,5487.59,846.35,24.82,6.23,30.5,13.2,22.05,518.8,80.48,121.11,144.78,16.08,103.33,46.97,1946.26,22.81,4.43,7.63,3.21,197.51,1.66,11.45,0.23,4.69,0.42,9.7,24.96,24.46,9.27,11.94
5080,1637.66,1371.17,55.38,73.52,1323.88,254.51,188.63,7.96,88.63,21.27,342.86,2.75,11.07,54.75,8.64,43.45,3.85,65.55,0.69,10.87,0.52,8.63,7.42,107.04,110.89,70.96,482.58,616.16,10.63,709.74,35.38,1093.96,130.75,202.58,5503.03,848.73,24.89,6.25,30.59,13.23,22.11,520.26,80.71,121.45,145.19,16.13,103.62,47.11,1951.73,22.87,4.44,7.65,3.22,198.07,1.66,11.48,0.23,4.71,0.42,9.72,25.03,24.53,9.3,11.98
5081,1654.7,1385.43,55.95,74.29,1337.65,257.15,190.59,8.04,89.55,21.49,346.43,2.78,11.18,55.32,8.73,43.9,3.89,66.23,0.7,10.99,0.52,8.72,7.5,108.16,112.04,71.7,487.6,622.57,10.74,717.12,35.75,1105.35,132.11,204.68,5560.29,857.56,25.15,6.31,30.9,13.37,22.34,525.67,81.54,122.71,146.7,16.29,104.7,47.6,1972.04,23.11,4.49,7.73,3.26,200.13,1.68,11.6,0.23,4.76,0.42,9.82,25.29,24.79,9.4,12.1
5082,1679.35,1406.07,56.79,75.39,1357.58,260.98,193.43,8.16,90.88,21.81,351.59,2.82,11.35,56.15,8.86,44.55,3.95,67.22,0.71,11.15,0.53,8.85,7.61,109.77,113.71,72.76,494.86,631.85,10.9,727.81,36.28,1121.81,134.08,207.73,5643.13,870.33,25.53,6.41,31.36,13.57,22.68,533.5,82.76,124.54,148.89,16.54,106.26,48.3,2001.42,23.46,4.55,7.85,3.31,203.11,1.71,11.77,0.23,4.83,0.43,9.97,25.67,25.16,9.54,12.28
5083,1709.37,1431.21,57.8,76.74,1381.85,265.65,196.89,8.31,92.51,22.2,357.88,2.88,11.55,57.15,9.01,45.35,4.02,68.42,0.72,11.35,0.54,9.01,7.75,111.73,115.75,74.06,503.71,643.14,11.1,740.82,36.93,1141.87,136.48,211.45,5744.02,885.9,25.98,6.52,31.92,13.81,23.08,543.04,84.24,126.77,151.55,16.83,108.16,49.17,2037.2,23.87,4.63,7.99,3.36,206.74,1.74,11.98,0.24,4.91,0.44,10.15,26.12,25.61,9.71,12.5
5084,1748.79,1464.21,59.13,78.51,1413.72,271.78,201.43,8.5,94.64,22.71,366.13,2.94,11.82,58.47,9.22,46.39,4.11,70.0,0.74,11.61,0.55,9.21,7.93,114.31,118.42,75.77,515.33,657.97,11.35,757.9,37.78,1168.2,139.62,216.32,5876.47,906.32,26.58,6.67,32.66,14.13,23.61,555.56,86.18,129.69,155.04,17.22,110.65,50.3,2084.18,24.42,4.74,8.17,3.44,211.51,1.78,12.26,0.24,5.03,0.45,10.38,26.73,26.2,9.93,12.79
5085,1782.41,1492.36,60.27,80.02,1440.89,277.0,205.3,8.67,96.46,23.15,373.17,3.0,12.05,59.59,9.4,47.29,4.19,71.34,0.75,11.83,0.56,9.39,8.08,116.5,120.69,77.23,525.23,670.62,11.57,772.47,38.51,1190.66,142.31,220.48,5989.44,923.75,27.09,6.8,33.29,14.4,24.07,566.24,87.84,132.18,158.02,17.55,112.78,51.27,2124.25,24.89,4.83,8.33,3.51,215.58,1.81,12.5,0.25,5.12,0.46,10.58,27.24,26.7,10.12,13.04
5086,1791.52,1500.0,60.58,80.43,1448.26,278.42,206.35,8.71,96.95,23.26,375.07,3.01,12.11,59.9,9.45,47.53,4.21,71.71,0.76,11.89,0.57,9.44,8.12,117.1,121.31,77.62,527.92,674.05,11.63,776.42,38.71,1196.75,143.04,221.61,6020.08,928.47,27.23,6.83,33.46,14.48,24.19,569.14,88.29,132.86,158.83,17.64,113.36,51.53,2135.11,25.02,4.86,8.37,3.53,216.68,1.82,12.56,0.25,5.15,0.46,10.64,27.38,26.84,10.17,13.1
5087,1789.53,1498.33,60.51,80.34,1446.65,278.11,206.12,8.7,96.84,23.24,374.66,3.01,12.1,59.83,9.44,47.48,4.21,71.63,0.75,11.88,0.57,9.43,8.11,116.97,121.17,77.54,527.33,673.3,11.62,775.56,38.66,1195.42,142.88,221.36,6013.39,927.44,27.2,6.83,33.42,14.46,24.17,568.51,88.19,132.71,158.66,17.62,113.23,51.47,2132.74,24.99,4.85,8.36,3.52,216.44,1.82,12.55,0.25,5.14,0.46,10.62,27.35,26.81,10.16,13.09
5088,1788.94,1497.83,60.49,80.31,1446.17,278.02,206.05,8.7,96.81,23.23,374.53,3.01,12.09,59.81,9.43,47.46,4.21,71.6,0.75,11.88,0.57,9.43,8.11,116.93,121.13,77.51,527.16,673.08,11.62,775.3,38.65,1195.02,142.83,221.29,6011.39,927.13,27.19,6.82,33.41,14.46,24.16,568.32,88.16,132.67,158.6,17.62,113.19,51.46,2132.03,24.99,4.85,8.36,3.52,216.37,1.82,12.54,0.25,5.14,0.46,10.62,27.34,26.8,10.16,13.08
5089,1666.3,1395.15,56.35,74.81,1347.04,258.96,191.93,8.1,90.18,21.64,348.86,2.8,11.26,55.71,8.79,44.21,3.92,66.7,0.7,11.06,0.53,8.78,7.55,108.92,112.83,72.2,491.02,626.94,10.82,722.16,36.0,1113.1,133.04,206.12,5599.3,863.57,25.33,6.36,31.12,13.46,22.5,529.36,82.12,123.57,147.73,16.41,105.44,47.93,1985.87,23.27,4.52,7.79,3.28,201.53,1.69,11.68,0.23,4.79,0.43,9.89,25.47,24.96,9.46,12.19
5090,1555.02,1301.97,52.58,69.81,1257.07,241.66,179.11,7.56,84.15,20.19,325.56,2.62,10.51,51.99,8.2,41.25,3.66,62.24,0.66,10.32,0.49,8.19,7.05,101.64,105.29,67.38,458.23,585.07,10.1,673.93,33.6,1038.76,124.15,192.35,5225.34,805.9,23.64,5.93,29.04,12.57,21.0,494.0,76.63,115.32,137.86,15.31,98.39,44.73,1853.24,21.72,4.22,7.27,3.06,188.07,1.58,10.9,0.21,4.47,0.4,9.23,23.77,23.3,8.83,11.37
5091,1452.34,1216.01,49.11,65.2,1174.07,225.71,167.28,7.06,78.6,18.86,304.06,2.44,9.82,48.56,7.66,38.53,3.41,58.13,0.61,9.64,0.46,7.65,6.58,94.93,98.34,62.93,427.97,546.44,9.43,629.43,31.38,970.17,115.96,179.65,4880.32,752.69,22.08,5.54,27.12,11.74,19.61,461.39,71.57,107.7,128.76,14.3,91.9,41.78,1730.88,20.28,3.94,6.79,2.86,175.66,1.48,10.18,0.2,4.18,0.37,8.62,22.2,21.76,8.25,10.62
5092,1355.64,1135.04,45.84,60.86,1095.89,210.68,156.15,6.59,73.36,17.6,283.82,2.28,9.16,45.32,7.15,35.96,3.19,54.26,0.57,9.0,0.43,7.14,6.15,88.61,91.79,58.74,399.47,510.05,8.8,587.52,29.29,905.57,108.23,167.69,4555.36,702.57,20.61,5.17,25.32,10.95,18.31,430.66,66.81,100.53,120.19,13.35,85.78,38.99,1615.63,18.93,3.68,6.34,2.67,163.96,1.38,9.5,0.19,3.9,0.35,8.05,20.72,20.31,7.7,9.92
5093,1267.59,1061.32,42.86,56.91,1024.72,196.99,146.0,6.16,68.6,16.46,265.38,2.13,8.57,42.38,6.68,33.63,2.98,50.74,0.53,8.42,0.4,6.68,5.75,82.85,85.83,54.92,373.53,476.92,8.23,549.36,27.39,846.76,101.2,156.8,4259.5,656.94,19.27,4.84,23.67,10.24,17.12,402.69,62.47,94.0,112.38,12.48,80.21,36.46,1510.69,17.7,3.44,5.92,2.49,153.31,1.29,8.89,0.17,3.64,0.32,7.53,19.37,18.99,7.2,9.27
5094,1208.44,1011.8,40.86,54.25,976.9,187.8,139.19,5.88,65.4,15.69,253.0,2.03,8.17,40.4,6.37,32.06,2.84,48.37,0.51,8.02,0.38,6.37,5.48,78.99,81.83,52.36,356.1,454.67,7.85,523.72,26.11,807.25,96.48,149.48,4060.75,626.28,18.37,4.61,22.57,9.76,16.32,383.9,59.55,89.62,107.14,11.9,76.46,34.76,1440.2,16.88,3.28,5.65,2.38,146.16,1.23,8.47,0.17,3.47,0.31,7.17,18.47,18.1,6.86,8.84
5095,1178.83,987.0,39.86,52.92,952.96,183.2,135.78,5.73,63.79,15.31,246.8,1.98,7.97,39.41,6.22,31.27,2.77,47.18,0.5,7.83,0.37,6.21,5.34,77.05,79.82,51.08,347.37,443.53,7.65,510.89,25.47,787.46,94.12,145.82,3961.23,610.94,17.92,4.5,22.02,9.53,15.92,374.49,58.09,87.42,104.51,11.61,74.59,33.91,1404.91,16.46,3.2,5.51,2.32,142.58,1.2,8.26,0.16,3.39,0.3,7.0,18.02,17.66,6.7,8.62
5096,1164.5,975.01,39.38,52.28,941.38,180.97,134.13,5.66,63.02,15.12,243.8,1.96,7.87,38.93,6.14,30.89,2.74,46.61,0.49,7.73,0.37,6.14,5.28,76.12,78.85,50.46,343.15,438.14,7.56,504.68,25.16,777.89,92.97,144.05,3913.09,603.51,17.7,4.44,21.75,9.41,15.72,369.94,57.39,86.36,103.24,11.47,73.68,33.5,1387.83,16.26,3.16,5.44,2.29,140.84,1.18,8.16,0.16,3.35,0.3,6.91,17.8,17.44,6.61,8.52
5097,1160.73,971.85,39.25,52.11,938.33,180.39,133.7,5.64,62.82,15.07,243.01,1.95,7.85,38.81,6.12,30.79,2.73,46.46,0.49,7.71,0.37,6.12,5.26,75.87,78.6,50.29,342.04,436.72,7.54,503.05,25.08,775.37,92.67,143.58,3900.41,601.56,17.64,4.43,21.68,9.38,15.67,368.74,57.2,86.08,102.91,11.43,73.44,33.39,1383.34,16.21,3.15,5.42,2.28,140.39,1.18,8.14,0.16,3.34,0.3,6.89,17.74,17.39,6.59,8.49
5098,1192.47,998.42,40.32,53.53,963.99,185.32,137.35,5.8,64.53,15.48,249.66,2.01,8.06,39.87,6.29,31.64,2.8,47.73,0.5,7.92,0.38,6.28,5.41,77.94,80.75,51.67,351.39,448.66,7.74,516.8,25.76,796.57,95.21,147.51,4007.05,618.0,18.13,4.55,22.27,9.64,16.1,378.83,58.77,88.43,105.72,11.74,75.45,34.3,1421.16,16.65,3.23,5.57,2.35,144.23,1.21,8.36,0.16,3.43,0.3,7.08,18.22,17.86,6.77,8.72
5099,1324.47,1108.94,44.79,59.46,1070.7,205.83,152.56,6.44,71.68,17.2,277.29,2.23,8.95,44.28,6.98,35.14,3.11,53.01,0.56,8.79,0.42,6.98,6.0,86.57,89.68,57.39,390.29,498.32,8.6,574.01,28.61,884.75,105.75,163.83,4450.62,686.41,20.13,5.05,24.74,10.7,17.89,420.76,65.27,98.22,117.42,13.04,83.81,38.1,1578.48,18.5,3.59,6.19,2.61,160.19,1.35,9.29,0.18,3.81,0.34,7.86,20.24,19.84,7.52,9.69
5100,1428.86,1196.35,48.32,64.15,1155.09,222.06,164.58,6.95,77.33,18.55,299.15,2.4,9.66,47.77,7.54,37.91,3.36,57.19,0.6,9.49,0.45,7.53,6.48,93.4,96.75,61.91,421.05,537.6,9.28,619.25,30.87,954.49,114.08,176.75,4801.41,740.52,21.72,5.45,26.69,11.55,19.29,453.93,70.42,105.96,126.68,14.07,90.41,41.1,1702.89,19.96,3.87,6.68,2.81,172.82,1.45,10.02,0.2,4.11,0.37,8.48,21.84,21.41,8.12,10.45
5101,1515.87,1269.2,51.26,68.05,1225.43,235.58,174.6,7.37,82.03,19.68,317.36,2.55,10.25,50.68,7.99,40.22,3.56,60.67,0.64,10.06,0.48,7.99,6.87,99.08,102.64,65.68,446.69,570.34,9.84,656.96,32.75,1012.61,121.03,187.51,5093.8,785.61,23.04,5.78,28.31,12.25,20.47,481.57,74.7,112.42,134.39,14.93,95.92,43.6,1806.59,21.17,4.11,7.08,2.98,183.34,1.54,10.63,0.21,4.36,0.39,9.0,23.17,22.71,8.61,11.09
5102,1591.03,1332.13,53.8,71.43,1286.18,247.26,183.26,7.74,86.1,20.66,333.1,2.68,10.75,53.19,8.39,42.21,3.74,63.68,0.67,10.56,0.5,8.38,7.21,104.0,107.73,68.94,468.84,598.62,10.33,689.53,34.37,1062.82,127.03,196.81,5346.35,824.56,24.19,6.07,29.71,12.86,21.48,505.44,78.41,117.99,141.06,15.67,100.67,45.76,1896.16,22.22,4.31,7.44,3.13,192.43,1.62,11.15,0.22,4.57,0.41,9.45,24.32,23.83,9.04,11.64
5103,1633.59,1367.76,55.24,73.34,1320.59,253.87,188.16,7.94,88.41,21.21,342.01,2.75,11.04,54.62,8.61,43.34,3.84,65.39,0.69,10.85,0.52,8.61,7.41,106.78,110.61,70.78,481.38,614.63,10.61,707.98,35.29,1091.25,130.43,202.07,5489.37,846.62,24.83,6.23,30.51,13.2,22.06,518.97,80.5,121.15,144.83,16.09,103.37,46.99,1946.89,22.82,4.43,7.63,3.22,197.58,1.66,11.45,0.23,4.7,0.42,9.7,24.97,24.47,9.28,11.95
5104,1653.68,1384.58,55.92,74.24,1336.83,257.0,190.47,8.04,89.49,21.47,346.22,2.78,11.18,55.29,8.72,43.87,3.89,66.19,0.7,10.98,0.52,8.71,7.5,108.09,111.98,71.65,487.3,622.19,10.74,716.68,35.73,1104.67,132.03,204.56,5556.87,857.03,25.14,6.31,30.88,13.36,22.33,525.35,81.49,122.64,146.61,16.28,104.64,47.57,1970.83,23.1,4.48,7.73,3.25,200.01,1.68,11.59,0.23,4.75,0.42,9.82,25.27,24.77,9.39,12.1
5105,1675.97,1403.24,56.67,75.24,1354.85,260.46,193.04,8.15,90.7,21.76,350.88,2.82,11.33,56.03,8.84,44.46,3.94,67.08,0.71,11.13,0.53,8.83,7.6,109.55,113.48,72.62,493.87,630.57,10.88,726.34,36.21,1119.56,133.81,207.31,5631.76,868.58,25.48,6.39,31.3,13.54,22.63,532.43,82.59,124.29,148.59,16.5,106.05,48.21,1997.39,23.41,4.54,7.83,3.3,202.7,1.7,11.75,0.23,4.82,0.43,9.95,25.61,25.11,9.52,12.26
5106,1702.84,1425.74,57.58,76.45,1376.57,264.64,196.14,8.28,92.15,22.11,356.51,2.86,11.51,56.93,8.98,45.18,4.0,68.16,0.72,11.31,0.54,8.97,7.72,111.3,115.3,73.78,501.79,640.69,11.06,737.99,36.79,1137.51,135.96,210.64,5722.07,882.51,25.88,6.5,31.8,13.76,22.99,540.97,83.92,126.28,150.97,16.77,107.75,48.98,2029.42,23.78,4.62,7.96,3.35,205.95,1.73,11.94,0.24,4.9,0.44,10.11,26.02,25.51,9.67,12.45
5107,1729.11,1447.74,58.47,77.63,1397.81,268.72,199.16,8.41,93.57,22.45,362.01,2.91,11.69,57.81,9.12,45.87,4.06,69.21,0.73,11.48,0.55,9.11,7.84,113.02,117.08,74.92,509.53,650.57,11.23,749.38,37.36,1155.06,138.05,213.89,5810.36,896.13,26.28,6.6,32.29,13.97,23.35,549.31,85.21,128.23,153.3,17.03,109.41,49.74,2060.73,24.15,4.69,8.08,3.4,209.13,1.76,12.12,0.24,4.97,0.44,10.27,26.43,25.9,9.82,12.65
5108,1752.39,1467.23,59.26,78.67,1416.63,272.34,201.84,8.52,94.83,22.76,366.88,2.95,11.84,58.59,9.24,46.49,4.12,70.14,0.74,11.63,0.56,9.23,7.94,114.54,118.66,75.93,516.39,659.33,11.38,759.46,37.86,1170.61,139.91,216.77,5888.56,908.19,26.64,6.68,32.73,14.16,23.66,556.71,86.36,129.96,155.36,17.26,110.88,50.41,2088.47,24.48,4.75,8.19,3.45,211.95,1.78,12.29,0.24,5.04,0.45,10.4,26.78,26.25,9.95,12.82
